TOTAL RUNTIME,AVG TIME PER CAR,CRASHED
164,6.56,
329,6.714285714285714,
330,4.45945945945946,X
330,3.402061855670103,X
330,2.7049180327868854,X
330,2.2916666666666665,X
330,1.9760479041916168,X
330,1.746031746031746,X
330,1.5639810426540284,X
330,1.4224137931034482,X
