TOTAL RUNTIME,AVG TIME PER CAR,CRASHED
165,6.6,
325,6.5,
326,4.346666666666667,X
326,3.26,X
326,2.608,X
326,2.1733333333333333,X
326,1.8628571428571428,X
326,1.63,X
326,1.448888888888889,X
326,1.304,X
