TOTAL RUNTIME,AVG TIME PER CAR,CRASHED
162,6.48,
322,6.44,
482,6.426666666666667,
640,6.4,
798,6.384,
958,6.386666666666667,
1122,6.411428571428571,
1123,5.615,X
1123,4.9911111111111115,X
1123,4.51004016064257,X
