TOTAL RUNTIME,AVG TIME PER CAR,CRASHED
159,130.0,
165,131.0,
164,145.0,
159,123.6,
189,163.2,
182,135.4,
123,103.4,
158,133.4,
167,118.8,
165,136.4,
