TOTAL RUNTIME,AVG TIME PER CAR,CRASHED
165,6.6,
329,6.58,
494,6.586666666666667,
652,6.52,
815,6.57258064516129,
977,6.557046979865772,
1141,6.557471264367816,
1305,6.557788944723618,
1468,6.553571428571429,
1631,6.550200803212851,
