TOTAL RUNTIME,AVG TIME PER CAR,CRASHED
121,110.6,
279,179.9,
441,258.4,
591,334.45,
755,409.64,
912,487.93333333333334,
1070,565.1714285714286,
1223,645.25,
1376,723.7111111111111,
1536,800.96,
