TOTAL RUNTIME,AVG TIME PER CAR,CRASHED
151,129.4,
290,199.0,
441,273.53333333333336,
602,348.3,
748,422.04,
911,496.2,
1070,574.2571428571429,
1218,651.95,
1345,726.5333333333333,
1487,801.02,
