TOTAL RUNTIME,AVG TIME PER CAR,CRASHED
162,128.8,
163,120.8,
148,119.6,
157,132.0,
164,135.4,
145,128.8,
150,116.4,
141,127.8,
140,128.8,
160,119.8,
