TOTAL RUNTIME,AVG TIME PER CAR,CRASHED
164,8.2,
165,4.125,X
165,2.75,X
165,2.0625,X
165,1.65,X
165,1.375,X
165,1.1785714285714286,X
165,1.03125,X
165,0.9166666666666666,X
165,0.825,X
