TOTAL RUNTIME,AVG TIME PER CAR,CRASHED
146,29.2,
307,30.7,
466,31.066666666666666,
626,31.3,
789,31.56,
948,31.6,
1084,30.97142857142857,
1216,30.4,
1355,30.11111111111111,
1513,30.26,
