TOTAL RUNTIME,AVG TIME PER CAR,CRASHED
164,125.2,
162,112.0,
113,99.4,
164,129.4,
154,126.2,
154,136.8,
161,134.6,
131,107.0,
134,119.4,
163,126.8,
