TOTAL RUNTIME,AVG TIME PER CAR,CRASHED
164,139.2,
141,123.0,
165,127.8,
155,121.8,
140,104.0,
147,123.4,
165,135.8,
160,134.4,
156,127.2,
154,127.2,
