TOTAL RUNTIME,AVG TIME PER CAR,CRASHED
132,26.4,
293,29.3,
408,27.2,
571,28.55,
717,28.68,
878,29.266666666666666,
1035,29.571428571428573,
1179,29.475,
1342,29.822222222222223,
1485,29.7,
