TOTAL RUNTIME,AVG TIME PER CAR,CRASHED
124,24.8,
283,28.3,
412,27.466666666666665,
563,28.15,
718,28.72,
848,28.266666666666666,
1008,28.8,
1157,28.925,
1322,29.377777777777776,
1465,29.3,
