TOTAL RUNTIME,AVG TIME PER CAR,CRASHED
161,32.2,
299,29.9,
447,29.8,
590,29.5,
753,30.12,
905,30.166666666666668,
1061,30.314285714285713,
1218,30.45,
1377,30.6,
1536,30.72,
